orderNo,startTime,endTime,speaker,contentType,transcript,disfluency1,disfluency2,translation
99,3239.35362,3239.905757,2,overlap,NULL,NULL,NULL,NULL
100,3240.060355,3243.340048,1,speech,"That awareness toward gender and budgeting should been in every department",NULL,NULL,"That awareness toward gender and budgeting should have been in every department."
101,3243.384219,3243.855376,2,overlap,NULL,NULL,NULL,NULL
102,3243.855376,3247.941188,1,speech,"That hope is and we become only a small small disc",00000000100,NULL,"That hope is, and we become only a small disc"
103,3247.941188,3248.397621,2,speech,Awesome,NULL,NULL,Awesome
104,3248.717861,3252.527605,1,speech,"we want to explore to all districts and then we want to become a small desk",NULL,NULL,"we want to explore all districts and then we want to become a small desk."
105,3252.652756,3253.337405,2,speech,"nice nice",10,NULL,nice.
106,3253.337405,3254.136163,1,speech,"in some office",NULL,NULL,"in some office"
107,3254.375423,3257.360642,2,speech,"and ఇప్పుడు ఇప్పుడు ఒక topic వచ్చింది కదా equality of gender అట్లాంటి వాటికీ",010000000000,NULL,"And now there is a topic, equality of gender, for things like that"
108,3257.360642,3257.787628,1,speech,hmm,1,NULL,
109,3257.824437,3271.456935,2,speech,"ఆ అంటే ఇది ఒక factual point అని నాకు తెలీదు కానీ people keep talking about gender equality ఆ jobs చెయ్యాలి working ratio పెరగాలి equal అవ్వాలి అన్ని మాట్లాడుతుంటాం  but still ఇప్పుడు కూడా మనము ఏ RTC bus చుసిన కూడా first రెండు rows మాత్రం womenకి ఉంటాయి",1000000000000000100000000000000000000000000,NULL,"I don't know if it is a factual point or not, but people keep talking about gender equality. Jobs should be done, work ratio should increase and should be equal. But still if you see any RTC bus there are only first two rows only for women."
110,3271.786731,3287.719568,2,speech,"ఏ metro మొన మొన్న మొన్న recentగ వచ్చిన metro చుసిన కూడా రెండు భోగిలో ఒక భోగికో pink color ఉంటది అది మాత్రం womenకి అంటారు things like this are still అ sustaining and మీరన్నట్టు programs లాంటివి మాట్లాడేటప్పుడు we did not talked about అంటే సంఘాలు పెట్టుకొని women ప్రతి women మన women's day రోజు mothers day రోజు హడావిడి చెయ్యకపోయినా",11110000000000000000000000100000000000000100000000000,NULL,"Even in the metro that came recently, we can see that out of the two coaches, one is pink in color. It is called for women. Things like this are still sustaining, and as you said, when we talked about programs, we did not talk about that, which means with association, every woman doesn't rush on Women's Day and Mother's Day."
111,3287.917446,3298.62484,2,speech,"It would see see twenty twenty five years back ఉన్నట్టు ఇప్పుడు లేము నేనైతేయ్ atleast hundred percent లో ఇంతకుముందు hundred percent ఉండిఉంటె ఇప్పుడు నాకు తెలిసి ninety percent of the kids are వ studying ఇంతకు ముందు మాకు మన చిన్నప్పుడు న చిన్నప్పుడు",001000000000000000000000000000100010000,NULL,"It would see It's not like it was twenty or twenty five years back.If I had been in the least hundred percent before, now I know ninety percent kids are studying.earlier in our childhood, my childhood"
112,3298.786074,3311.039847,2,speech,"maybe పిల్లలకి చదిపియ్యల వద్ద అమ్మాయిలకి అనే question ఉండేదేమో ఇప్పుడు లేదు కదా ఆ data మారుతున్నప్పుడు like faction information మారుతున్నప్పుడు we should change the process మీరు మీరు ఇందాక అన్నారు actually actually dynamic way of ఆ creating awareness",000000000000100000000000100010000100,NULL,"Maybe there was a question as to whether to educate a girl child or not. but not now. As the data changes,like faction information changes, we should change the process. As you said earlier, this is actually a dynamic way of creating awareness."
113,3311.157108,3315.382861,2,speech,"so ఇప్పుడు మీరె మీరెమ్మన్న చూస్తున్నారా ఇట్లాంటి issues like the like the way I told",00100001100000,NULL,"So now do you see any issue like the way I told"
114,3315.441755,3316.277322,1,overlap,NULL,NULL,NULL,NULL
115,3316.277322,3317.834348,1,speech,"Will be just the two భోగిస్ కదా",NULL,NULL,"Will be the just two compartments,isn't it?"
116,3317.966861,3318.684639,2,laugh,NULL,NULL,NULL,NULL
117,3318.684639,3319.582782,1,overlap,NULL,NULL,NULL,NULL
118,3319.582782,3322.615853,1,speech,"మీరు only ఆ two భోగీల మీద ఎందుకు focus చేసిన్రు అంటే pink color వేసిన్రు కాబట్టి",00100000000000,NULL,"Why you are focusing only on those two compartments because they are painted in pink colour"
119,3322.615853,3323.04652,2,speech,right,NULL,NULL,Right
120,3323.094372,3326.742156,1,speech,"మీరు వేరే women వేరే భోగిళ్ళ ఉన్నదీ చూస్తలేరు you get the point",NULL,NULL,"You don't see different women in different compartments. You get the point."
121,3326.742156,3327.224355,2,overlap,NULL,NULL,NULL,NULL
122,3327.28325,3329.495478,1,speech,"same thing WE HUBల కూడా మనం చేసేది ఏంటంటే we are",NULL,NULL,"same thing what we are doing in WE HUB is we are"
123,3329.495478,3329.702449,2,overlap,NULL,NULL,NULL,NULL
124,3329.702449,3331.032634,2,speech,"నేను అంటున్నది moto గురించి మాట్లాడుతున్నాను",01000,NULL,"I'm talking about moto"
125,3331.039438,3331.284401,1,speech,ఆ,1,NULL,
1,3331.337775,3332.539592,2,speech,"visible visibility",NULL,NULL,"Visible and visibility"
2,3332.633456,3332.861672,1,speech,yeah,NULL,NULL,Yes
3,3332.863216,3342.714971,2,speech,"ఆ governmentఏ ఒక రెం రెండిటికో మూడింటికో allot చేస్తున్నప్పుడు womenని ఏదో senior citizensకి రెండు seat లే ఉన్నాయి అన్నట్టు చెయ్యడం ఎందుకు ఇ దాన్ని అక్కడ  నుంచే start చేసుకోవచ్చు కదా అనేది ఒక",10010000000000000001000000000,NULL,"When a government only allot two or three for women, why do you think that a senior citizen has two seats?You can start that from there, know that is"
4,3343.026445,3343.964533,1,overlap,NULL,NULL,NULL,NULL
5,3343.964533,3345.461443,1,speech,"టె~ అదే journey కదా",1001,NULL,"That is the same journey"
6,3345.483429,3345.738105,2,overlap,NULL,NULL,NULL,NULL
7,3345.738105,3350.743684,1,speech,"మా hope ఏందంటే ఇప్పుడు ఇప్పుడు ఇప్పుడు example i can speak from a position of privilege",000110000000000,NULL,"Our hope is, now example I can speak from a position of privilege"
8,3350.743684,3350.853616,0,noise,NULL,NULL,NULL,NULL
9,3350.853616,3351.121118,2,speech,right,NULL,NULL,Right
10,3351.132111,3354.131427,1,speech,"Hyderabad ఉన్నోళ్లు చాల మంది we can find our way",NULL,NULL,"Many people who are in Hyderabad, we can find our way"
11,3354.329305,3354.675591,2,speech,hmm,1,NULL,
12,3354.684752,3357.117918,1,speech,"but there are lot of people who cannot speak yet",NULL,NULL,"but there are lot of people who cannot speak yet"
13,3357.341446,3357.794001,2,speech,hmm,1,NULL,
14,3357.803162,3362.006235,1,speech,"so first ఏందంటే మనము ఆ equity equitable opportunities create చెయ్యాలె",0010100000,NULL,"So the first thing we do is create equity and equitable opportunities."
15,3362.057537,3362.390998,2,speech,hmm,1,NULL,
16,3362.39283,3363.922719,1,speech,"WE HUB exist అయ్యేది అందుకు మాత్రమే",NULL,NULL,"That is only why WE HUB exist"
17,3364.201214,3364.567655,2,speech,"got it",NULL,NULL,"got it"
18,3364.948753,3366.357717,1,speech,"ఇప్పుడు quota system కోసం కాదు",NULL,NULL,"Now not for quota system"
19,3366.484139,3366.791949,2,speech,అవును,NULL,NULL,Yes
20,3366.799278,3368.820198,1,speech,"opportunities create చెయ్యాలి అంటే we need to prepare",NULL,NULL,"If we want to create opportunities means we need to prepare"
21,3369.027237,3369.388181,2,speech,"yeah yeah స్స్",011,NULL,Yes
22,3369.388181,3384.605542,1,speech,"డు~ మెల్లగా ఒక ఒక ఒక generation prepare అయినాక next generation easy అయితది మీరు ఇప్పుడు అన్నారు చుసిన్రా చదివిపియ్యాల్న లేదా అంటే ఎందుకు అంటే ఒక ఊరిలో ఒక ఇరవ మం ఒక ప ఇరవై మంది అమ్మాయిలలో ఒక నాకుగురికి చదివిపించినం అనుకోండి ఆ నల్గురు పక్క వాళ్ళ పిల్లని చదివిపిస్తున్నా~",10111000000000000010000111110000000000000,NULL,"After one generation starts slowly, the next generation will become easy. You said that now educating them or not because we educated four out of twenty girls in a village,those four will definitely educate their children."
23,3384.610122,3384.884953,2,speech,అవును,NULL,NULL,Yes
24,3385.167112,3386.742807,1,speech,"but ఆ నలుగురికి కూడా చావిన్రు కదా",000001,NULL,"But those four also studied"
25,3386.926027,3387.994201,2,overlap,NULL,NULL,NULL,NULL
26,3388.072986,3388.624479,2,speech,"అవును yeah",10,01,Yes
27,3388.648298,3391.658607,1,speech,"so ఒకటే ఇట్లా ఒక destructive change అయితే రాదు",NULL,NULL,"So one thing is, a destructive change like this, will never come"
28,3391.708077,3392.160631,2,overlap,NULL,NULL,NULL,NULL
29,3392.160631,3393.477985,1,speech,"కానీ మనకి ఎన్ని years history",NULL,NULL,"But we have how many years of history"
30,3393.701513,3394.282322,2,speech,exactly,NULL,NULL,exactly
31,3394.30614,3402.919326,1,speech,"but మనది ఒకరు చూస్తే గిన మన Telangana ఒల్లనే I don't know about I cannot speak for other states మన దెగ్గర మాత్రం we are making sure that మనం KCR kit అని ఒకటి చేస్తున్నాము",NULL,NULL,"But if we look at anyone, they are from Telangana. I don't know about, I cannot speak for other states. Only with us, we are making sure that we will making KCR kit"
32,3402.924823,3403.315082,2,speech,అవును,NULL,NULL,Yes
33,3403.412189,3406.700993,1,speech,"we are doing ఆ ఆ mandatory education for all children",0001100000,NULL,"We are doing a mandatory education for all children"
34,3406.719315,3407.203017,2,speech,hmm,1,NULL,
35,3407.212178,3409.606867,1,speech,"so ఈ వన్నిటి ద్వారా we are creating that but",NULL,NULL,"so we all are creating that through it, but"
36,3409.610531,3409.819402,2,overlap,NULL,NULL,NULL,NULL
37,3409.819402,3411.202716,1,speech,"will take little bit of time",NULL,NULL,"will take little bit of time"
38,3411.255849,3411.649773,2,speech,"nice nice",11,NULL,nice
39,3411.649773,3412.941476,1,speech,"but we are heading the right direction",NULL,NULL,"but we are heading the right direction"
40,3413.139354,3415.640311,2,speech,"got it and ఆ suddenగ వచ్చిన point ఇది",00010000,NULL,"got it and this is a point that got suddenly"
41,3415.669626,3416.160657,1,speech,hmm,1,NULL,
42,3416.240552,3421.86746,2,speech,"నేను మీ అ interviews చూసినప్పుడు కానీ లేకపోతె general perception acceptలో కూడా ఇట్లాంటివి మాట్లాడుతున్నప్పుడు మీరు government policies ఇలా ఉన్నాయి",001000000000000000,NULL,"When I saw your interviews otherwise in generation perception, accept also while you are talking about this Government police are like this"
43,3421.86746,3422.07158,1,speech,hmm,1,NULL,
44,3422.07158,3423.255476,2,speech,"ఆ ఇప్పుడు KCR kit గురించి చెప్పారు",100000,NULL,"Now told about KCR kit"
45,3423.255476,3423.514028,1,speech,hmm,1,NULL,
46,3424.126388,3436.135333,2,speech,"ఆ ఎప్పుడన్నా did you face this kind of an issue అంటే ఆ వ were you taken as an political ఆ person అరేయ్ ఏదో promote చేస్తున్నట్టు అనిపించిందా ఎప్పుడన్నా నాకెందుకో అం అది strike అయింది mindలో అట్లా అట్లా వచ్చి ఉండొచ్చా ఇంతకుముందుకి అని",100000001011100000010100000010000100000,NULL,"Whenever you faced this kind of issue, were you taken as a political person? ever felt like promoting something? It strikes my mind that it must have come like that before."
47,3436.64835,3438.476888,1,speech,"ఆ అది చాలా common question వస్తది",100000,NULL,"That is a very common question will come"
48,3438.476888,3438.850658,2,speech,okay,NULL,NULL,Ok
49,3438.850658,3444.838297,1,speech,"but most interesting thing ఏంటంటే ఆ చాలా  వేరే వాళ్ళు చాల మందికి ఆ interest ఉండొచ్చు",000001100000000,NULL,"But the most interesting thing is that many others may have that interest."
50,3444.838297,3445.135114,2,speech,hmm,1,NULL,
51,3445.135114,3447.040605,1,speech,"నాకు మాత్రం policy మీద చాలా interest ఉంది",NULL,NULL,"I have more interest in policy."
52,3447.055262,3447.538964,2,overlap,NULL,NULL,NULL,NULL
53,3447.538964,3455.438394,1,speech,"కు promote చేసానో చెప్తాను see నాకు KCR kit first చూసినప్పుడు example నేను అది kit అంత ఒక I spend two three hours with it",10000000000011110000000,NULL,"I will tell you why I promoted it. See,when I saw the first example of the KCR kit, I spent two to three hours with it."
54,3455.438394,3456.172304,2,speech,okay,NULL,NULL,Ok
55,3456.172304,3460.723496,1,speech,"it just a suitcase with picture and all that stuff దాంట్లో Johnson's baby powder ఉన్నదీ",NULL,NULL,"It was just a suitcase with pictures and all that stuff. It contains Johnson's baby powder."
56,3460.738154,3461.221855,2,speech,aha,1,NULL,
57,3461.276821,3465.435922,1,speech,"sarees ఉన్నాయి and there is like a all brands",000001100,NULL,"There are sarees and there are all brands"
58,3465.490888,3465.989247,2,speech,hmm,1,NULL,
59,3466.106508,3476.956814,1,speech,"so then I was like ఇవి అన్ని మన women entrepreneursగా ఎళ్లి కొనుక్కోవచ్చు కదా అని health department వాళ్ళని request చేస్తున్నాను madam తాను ఏమున్నదో it really struck me and that is what really అప్పటినుండి I am a fan",001110000000000000000000000111100000,NULL,"So then, I requested the health department madam, that these can be purchased by all women entrepreneurs. What she said really struck me, and I've been a fan ever since."
60,3477.030102,3477.517468,2,speech,hmm,1,NULL,
61,3477.6274,3488.125923,1,speech,"ఏందంటే తనూ ఆ commesioner madam ఒక simple thing చెప్పింది అమ్మ TVల chorus of the women also will say Johnson's ad when she is on the path to become a mother",010000000000000000000000000000,NULL,"So that commissioner madam said a simple thing. In TV's chorus of the women will also say Johnson's ad when she is on the path to becoming a mother."
62,3488.169896,3488.671919,2,speech,hmm,1,NULL,
63,3488.671919,3491.3506,1,speech,"she wants to give what is there on TV for",NULL,NULL,"she wants to give what is there on TV for"
64,3491.3506,3492.350983,2,overlap,NULL,NULL,NULL,NULL
65,3492.794376,3494.249145,1,speech,"so అందుకని మేము Johnson's పెట్టినం",NULL,NULL,"So that's why we put Johnson's"
66,3494.326097,3494.670552,2,speech,"very నై~",01,NULL,very
67,3494.670552,3507.034257,1,speech,"ఎందుకంటే వాళ్ళు బైటికి పోయి కొనరు madam చీరలు కూడా మనోళ్లు చేస్తారు కదా అంటే తను  ఇంకొకటి అన్నాది అమ్మ చానా మంది ఎవరైతే deliveriesకి వచ్చారో చాలా మంది వాళ్ళకి life లో they might have not had a new one they are giving two new sarees",NULL,NULL,"Because they don't go out and buy. When I say madam, sarees are also made by our people. She said one more thing many people have come to deliveries; many people in life might not have had a new one. They are giving two new sarees."
68,3507.162511,3507.682857,2,overlap,NULL,NULL,NULL,NULL
69,3507.682857,3509.060673,1,speech,"they are playing the role of the mother",NULL,NULL,"they are playing the role of the mother"
70,3509.646978,3509.958453,2,speech,nice,NULL,NULL,nice
71,3509.958453,3512.127781,1,speech,"అంటే government అనంగానే మనం only political side చూస్తాం",NULL,NULL,"When government means, we only see the political side"
72,3512.127781,3512.813025,2,speech,"అవును అవును అవును",011,NULL,Yes
73,3512.813025,3514.615913,1,speech,"but ఈ human angle ఏదైతే           ఉందొ",NULL,NULL,"But this human angle which is there"
74,3514.821119,3515.224204,2,overlap,NULL,NULL,NULL,NULL
75,3515.224204,3517.979837,1,speech,"ఆ really struck me and I was like literally in tears",10000001000,NULL,"Really struck me and I was literally in tears"
76,3518.016481,3518.536827,2,laugh,NULL,NULL,NULL,NULL
77,3518.536827,3518.892274,1,overlap,NULL,NULL,NULL,NULL
78,3518.892274,3521.189857,1,speech,"మనం ఆలోచించం మనకేం ఉంది Johnson అంటే ఒక brand",NULL,NULL,"We don't think about what we have. Johnson is a brand"
79,3521.241158,3521.622256,2,speech,అవును,NULL,NULL,Yes
80,3521.622256,3523.066032,1,speech,"but చానా మందికి అది ఒక aspiration",NULL,NULL,"But for so many people that is an aspiration."
81,3523.179629,3523.773263,2,speech,right,NULL,NULL,Right
82,3523.857544,3527.848082,1,speech,"and people aspirationని మనం ఇంత మంచిగా solve చేసినప్పుడు why should we not talk about it",NULL,NULL,"And when we solve people's aspirations so well, then why should we not talk about it?"
83,3527.914041,3528.954733,2,speech,"well explain actually",NULL,NULL,"well explain actually"
84,3528.954733,3530.317891,1,overlap,NULL,NULL,NULL,NULL
85,3530.317891,3531.255979,1,speech,"it's not a political thing",NULL,NULL,"it's not a political thing"
86,3531.255979,3532.150094,2,overlap,NULL,NULL,NULL,NULL
87,3532.223383,3543.942152,1,speech,"it is ఇప్పుడు five rupeesకి ఒకళ్ళకి food పెడుతున్నాం అనుకోండి అది కో అది costly ఆ తక్కువ నా కాదు but ఒక ఆయనకి అయన affordability  పది రూపాయలు ఉన్నప్పుడు మనం అయిదు రూపాయలంటే ఆయనకు అయిదు రూపాయలు మిగుతుం~",010000000110000000000000000000000,NULL,"It is now If we give food for five rupees to one, it doesn’t matter if it is costly or less. But for one person, if his affordability was ten rupees and we spent five rupees, he would have five rupees left."
88,3543.942152,3544.517464,2,overlap,NULL,NULL,NULL,NULL
89,3544.517464,3545.272332,1,speech,"Happiness చుసిన",NULL,NULL,"Saw the happiness"
90,3545.301647,3545.763362,2,speech,అవును,NULL,NULL,Yes
91,3545.83665,3546.327681,1,speech,so,NULL,NULL,so
92,3546.441277,3546.932308,2,overlap,NULL,NULL,NULL,NULL
93,3546.932308,3547.588236,1,speech,"అందుకని చెప్పేసి",NULL,NULL,"Thats why"
94,3547.588236,3548.30646,2,overlap,NULL,NULL,NULL,NULL
95,3548.30646,3558.460528,2,speech,"and ఆ మీరు ఇందాక programs గురించి మాట్లాడారు వ while we discussing about the funds raised in THUB వ WE HUB sorry ఆ ఒకవేళ if you are asked to give some giveaways చూసే వాళ్ళకి",010000010000000001000110000000000,NULL,"And you have talked about the programs. While we are discussing about the funds raised in THUB WE HUB, sorry if you are asked to give some giveaways for those who see"
96,3558.460528,3558.804982,1,overlap,NULL,NULL,NULL,NULL
97,3558.804982,3562.146921,2,speech,"ప్రతి ఒక్కరికి WE HUB అవసరం లేకపోవచ్చు లేకపోవడమే అవసరము అన్నట్టు ఇందాకే మీరు అన్నారు",000001000000,NULL,"You said that everyone needs WE HUB because of a lack of need."
98,3562.146921,3562.491375,1,overlap,NULL,NULL,NULL,NULL
99,3562.491375,3563.396483,2,speech,"that is one of the visions అని",0000001,NULL,"that is one of the visions"
100,3563.396483,3563.935151,1,speech,yes,NULL,NULL,yes
101,3563.935151,3570.512759,2,speech,"ఒకవేళ ఇది చూస్తున్నవారిలో  ఎవరికైనా It might be men or women ఎవరికైనా పనికొచ్చే కొన్ని programs గురుంచి ఎమన్నా చెప్పగలిగితే it  will be helpful for everyone",NULL,NULL,"If whoever is watching this, it might be men or women could say some programs that are useful for anyone it will be helpful for everyone."
102,3570.582383,3572.148458,1,speech,"yeah thankyou so much for giving me an",NULL,NULL,"Yes, thank you so much for giving me an"
103,3572.148458,3573.356338,2,overlap,NULL,NULL,NULL,NULL
104,3573.62384,3575.921422,1,speech,"giveaways అంటే మేము ఏంచెయ్యలేం మెం governmentఉ",NULL,NULL,"giveaways mean we can't do anything,we are the government"
105,3575.972724,3576.203581,2,speech,yeah,NULL,NULL,Yes
106,3576.203581,3577.786605,1,speech,"మీర్ only వచ్చి take చెయ్యాలా మా దెగ్గర నుంచి",NULL,NULL,"You only need to come and take it from us"
107,3577.786605,3578.208011,2,overlap,NULL,NULL,NULL,NULL
108,3578.208011,3596.165432,1,speech,"come and demand things from us అంటే వచ్చి మాకు contract ఇయ్యండి అట్లాంటివి అన్ని అడగకండి but ఒక request ఎందంటే మీకు ఒకవేళ గిన ఏమైనా idea ఉంటె గిన మీకేమన్న support కావాలంటే పక్క మమ్మల్ని reach out కాండీ we can make sure that you know what ever you are doing we can actually ensure that you are able to become an entrepreneur",NULL,NULL,"Come and demand things from us that means don't come and ask us for a contract and all that. But one request is that if you have any ideas and need support, definitely reach out to us. We can make sure that you know what you are doing, and we can actually ensure that you are able to become an entrepreneur."
109,3596.165432,3596.552027,2,overlap,NULL,NULL,NULL,NULL
110,3596.610657,3599.61547,1,speech,"and if your idea is not great we will tell you the reality as well",NULL,NULL,"and if your idea is not great, we will tell you the reality as well"
111,3599.860985,3600.403317,2,overlap,NULL,NULL,NULL,NULL
112,3600.403317,3602.114595,1,speech,"we are there to support you in every manner",NULL,NULL,"we are there to support you in every manner"
113,3602.114595,3602.495693,2,overlap,NULL,NULL,NULL,NULL
114,3602.495693,3605.764343,1,speech,"And మా WE HUB ఒక్కటే కాదు మనకి THUB ఉన్నదీ Tworks ఉన్నదీ",01000000000,NULL,"And not only WE HUB,we have T HUB and Tworks"
115,3605.764343,3605.976879,2,overlap,NULL,NULL,NULL,NULL
116,3605.976879,3607.32538,1,speech,"అణా మొత్తం eco system ఉన్నదీ",NULL,NULL,"That's how the entire eco-system is"
117,3607.32538,3607.735793,2,speech,అవును,NULL,NULL,Yes
118,3607.743122,3609.018335,1,speech,"so we are all there to support",NULL,NULL,"so we are all there to support"
119,3609.069637,3609.60464,2,speech,"got it",NULL,NULL,"got it"
120,3609.619298,3609.85382,1,speech,yeah,NULL,NULL,Yes
121,3609.85382,3612.605789,2,speech,"or ఎన్ any one or two ఆ program names or something",01000010000,NULL,"or any one or two program names or something"
122,3612.884284,3614.077964,1,speech,"so మన దెగర ఇప్పుడు laun~",00001,NULL,"So now we have"
123,3614.077964,3614.643198,2,overlap,NULL,NULL,NULL,NULL
124,3614.643198,3616.046666,2,speech,"వి WE HUB లోనే అని కాకుండా",100000,NULL,"Not only in WE HUB"
125,3616.046666,3616.277523,1,overlap,NULL,NULL,NULL,NULL
126,3616.277523,3621.561597,2,speech,"ఇప్పుడు example ఇది ఒకా మీరు దాన్ని ఏమంటారు fund raise చేసుకోవచ్చు లేకపోతే grant తెచ్చుకోవచ్చు",0011000000000,NULL,"Now, for an example,what do you call that? Funds can be raised; otherwise,  can get grants."
127,3621.561597,3622.664583,1,overlap,NULL,NULL,NULL,NULL
1,3622.910098,3626.874985,1,speech,"so number one thing okay when i didn't want to go technical but i’ll tell you",0000100000000000,NULL,"So number one thing, when I didn't want to go technical, but I'll tell you"
2,3626.874985,3627.179131,2,speech,yeah,NULL,NULL,yes
3,3627.215775,3629.40709,1,speech,"so మన దెగర launch pad అని ఒక program చేస్తున్నాం",NULL,NULL,"So we have conducted a program called Launch Pad"
4,3629.462056,3629.861476,2,speech,okay,NULL,NULL,Ok
5,3629.9311,3632.968892,1,speech,"so ఇలా ఇది ఎందుకు చేస్తున్నాం  అంటే మన దెగ్గర FMCG products",01000000000,NULL,"So why we do this is because we have FMCG products."
6,3632.998207,3633.393963,2,speech,hmm,1,NULL,
7,3633.701773,3638.985846,1,speech,"చానా మందికి ఏమైతది a lot of if you look around covid timeల చానా మంది started small manufacturing",NULL,NULL,"For many people, a lot of things happened. If you look around covid times, many people started small manufacturing."
8,3639.037148,3639.495199,0,noise,NULL,NULL,NULL,NULL
9,3639.509777,3640.774076,1,speech,"oh or different FMCG product",10000,NULL,"or different FMCG product"
10,3640.774076,3641.133188,2,speech,okay,NULL,NULL,Ok
11,3641.261442,3643.452757,1,speech,"వాళ్ళకి biggest barrier ఒచ్చేసి market access",000100,NULL,"The biggest barrier for them is market access."
12,3643.661628,3644.159987,2,speech,hmm,1,NULL,
13,3644.181974,3650.235572,1,speech,"so మేము ఏంచేస్తున్నాం WE HUBల ఒక product ఒక program create చేస్తాం launch pad అని where you can actually get your products into human",NULL,NULL,"So what we are doing is creating a program in WE HUB called Launch Pad, where you can actually get your products into humans."
14,3650.235572,3650.843864,2,speech,hmm,1,NULL,
15,3650.876843,3651.250613,1,speech,"you may",NULL,NULL,"You may"
16,3651.250613,3651.60606,2,overlap,"We want",NULL,NULL,"We want"
17,3651.659194,3651.981662,1,speech,yeah,NULL,NULL,yes
18,3651.981662,3652.320619,2,overlap,NULL,NULL,NULL,NULL
19,3652.320619,3653.656295,1,speech,"get your product into something else",NULL,NULL,"Get your product into something else"
20,3653.656295,3654.105185,2,speech,"nice nice",01,NULL,Nice
21,3654.105185,3658.317419,1,speech,"అదొక program మేము run చేస్తున్నాం if you are an FMCG  entrepreneur we will be able to accommodate",NULL,NULL,"That's one program, we are running it. If you are an FMCG entrepreneur, we will be able to accommodate"
22,3658.354063,3659.079616,1,overlap,NULL,NULL,NULL,NULL
23,3659.143743,3660.570113,1,speech,"next మన దెగ్గర ఒక గ్రా~",00001,NULL,"Next, we have a"
24,3660.570113,3660.866014,2,overlap,NULL,NULL,NULL,NULL
25,3660.866014,3661.714324,2,speech,"Limited to women కదా",NULL,NULL,"Limited to women, isn't it?"
26,3662.088093,3662.55164,1,speech,"of course",NULL,NULL,"of course"
27,3662.55164,3662.773337,2,speech,hmm,1,NULL,
28,3662.95106,3663.711425,1,speech,"WE HUB bhai",001,NULL,"WE HUB"
29,3663.775552,3664.623862,2,speech,"got it [LAUGH]",001,NULL,"got it"
30,3664.623862,3664.931672,1,overlap,NULL,NULL,NULL,NULL
31,3664.931672,3667.324529,1,speech,"we will do everything but people will come and ask you",NULL,NULL,"We will do everything, but people will come and ask you"
32,3667.324529,3668.792123,2,overlap,NULL,NULL,NULL,NULL
33,3669.199107,3676.692582,1,speech,"then we are also we also a program called as girl in stem మీకు explain చేసినను if you are a young student who wants to get into entrepreneurship",0000110000000000000000000000,NULL,"Then we are also in a program called as girls in stem.I have explained to you, if you are a young student who wants to get into entrepreneurship"
34,3676.692582,3677.070016,2,overlap,NULL,NULL,NULL,NULL
35,3677.190942,3681.782442,1,speech,"please connect with us ఎందుకంటే we do we'll find girl in stem we'll fund college students",0000011000000000,NULL,"Please connect with us because we do. We'll find girls in stem we'll fund college students."
36,3681.782442,3682.134225,2,speech,hmm,1,NULL,
37,3682.374244,3684.726792,1,speech,"where we'll take you and we'll incorporate your company also",NULL,NULL,"Where we'll take you and we'll incorporate your company also"
38,3684.726792,3685.558612,2,overlap,NULL,NULL,NULL,NULL
39,3685.641061,3686.091783,2,speech,nice,NULL,NULL,nice
40,3686.1724,3692.590607,1,speech,"we'll do that అది కూడా ఒకటి ఉంది third వచ్చేసి ఎవరన్నా womenకి business ఉంది అనుకోండి వాళ్ళకి ఇప్పుడు next manufacturing unit పెట్టుకోవాలె",00000000000000010000,NULL,"We'll do that. It also has one, the third is that if any women have a business, they have to set up the next manufacturing unit."
41,3692.814136,3693.114617,2,overlap,NULL,NULL,NULL,NULL
42,3693.114617,3700.621152,1,speech,"~కి land కానియ్యండి project report చేసుకోడానికి లేకుంటే credit linkage కావాలె లేకపోతే అస్సలకి వాళ్ళ product ఉందొ లేదో తెలవలె",10000000000000000,NULL,"Required land for the project report Otherwise, credit linkage is required, or else we need to know whether their product is correct or not."
43,3700.621152,3700.837352,2,overlap,NULL,NULL,NULL,NULL
44,3700.837352,3705.020272,1,speech,"customer acquisition issues ఎమన్నా ఉంటె we are also going to support them that is the incubation program",NULL,NULL,"If there are any customer acquisition issues, we are also going to support them. That is the incubation program."
45,3705.031265,3705.284109,2,speech,great,NULL,NULL,great
46,3705.36839,3707.977447,1,speech,"fourth ఒచ్చేసి then we are also doing an acceleration program",NULL,NULL,"The fourth one is, then we are also doing an acceleration program"
47,3708.059896,3708.309076,2,speech,hmm,1,NULL,
48,3708.309076,3708.805603,1,speech,hmm,1,NULL,
49,3708.845911,3709.536652,2,overlap,NULL,NULL,NULL,NULL
50,3709.556806,3710.168762,1,speech,"ఇది మా dial pitch",NULL,NULL,"This is our dial pitch"
51,3710.168762,3710.602994,2,overlap,NULL,NULL,NULL,NULL
52,3710.692772,3710.993253,2,speech,hmm,1,NULL,
53,3710.993253,3715.540781,1,speech,"so మేము ఒకా program చేస్తున్నాము with an OTT channel called నేను super women",NULL,NULL,"So we are doing a program with an OTT channel called I am super women"
54,3715.540781,3716.936919,2,speech,"yeah yeah అది అడుగుదాం అనుకున్న actually ఇందాక",1000000,NULL,"Yes. Actually, that is what I want to ask so far"
55,3716.936919,3717.457265,1,overlap,NULL,NULL,NULL,NULL
