orderNo,startTime,endTime,speaker,contentType,transcript,disfluency1,disfluency2,translation
85,6180.226991,6180.712838,1,speech,hmm,1,NULL,
86,6180.712838,6187.348788,2,speech,"ముందు ముందు ఇక అందలో వచ్చే ఆ కాలం లో ChatGPT ఇలాంటివన్నీ ఒస్తునప్పుడు కొన్ని లక్షల ఉద్యోగాలు పోతాయి",0111010000000000,NULL,"In the coming days,like ChatGPT, when all these things are coming, a few lakh jobs will be lost."
87,6187.348788,6187.739835,1,speech,అవును,NULL,NULL,Yes
88,6188.040033,6192.562749,2,speech,"ఆ ఏది normal coding jobsఉ testing jobsఉ ఆ normalఉ",100010011,NULL,"Those are normal coding and testing jobs"
89,6192.562749,6193.139445,1,speech,"Easy going స",001,NULL,"Easy going"
90,6193.139445,6193.467292,2,overlap,NULL,NULL,NULL,NULL
91,6193.467292,6197.879409,2,speech,"ఏ Going ఇవ్వన్ని non core ఆ activities అంతా కూడా automate అయిపోతుంది",10000100000,NULL,"All the non core activities that are going to be also automated"
92,6197.879409,6198.341555,1,speech,Right,NULL,NULL,Right
93,6198.424505,6202.173027,2,speech,"Core activities మాత్రమే ఉంది core activities లో వీళ్ళకి చేసే capacity ఉండాలి కదా",000000110001,NULL,"There are only core activities; they should have the capacity to do core activities."
94,6202.173027,6202.560124,1,speech,hmm,1,NULL,
95,6202.560124,6208.797127,2,speech,"ఇప్పుడు core activity airforce లో or airlines లో core activity ఉంది airlines గురుంచి domain knowledge ఉండాలి కదా వీళ్ళకి",011000000000000010,NULL,"Now that there is a core activity in the air force or airlines, they should have domain knowledge about airlines."
96,6208.797127,6209.196074,1,speech,"అవును sir",NULL,NULL,"Yes sir"
97,6209.286923,6225.284303,2,speech,"వీళ్ళకి IT knowledge ఇప్పుడు ఏవయ్యింది అంటే ఈ IT లో ఉద్యోగాలు రా ఆ salaries అన్ని ఎక్కువ వస్తున్నాయి అని చెప్పేసేసి most of the private engineering collegesఉ civil తీసేసారు mechanical తీసేసారు metallurgy తీసేసారు ఇవ్వన్ని తీసేసి only IT computer scienceఉ electronics ఇవి మాత్రమే పెట్టుకున్నారు",0000001000110000000000000000000000000100,NULL,"What happened to them with IT knowledge is that they said there are jobs in IT and salaries are getting higher. Most of the private engineering colleges were removed, including civil, mechanical, and metallurgy, and only IT, computer science, and electronics were kept."
1,6225.367262,6230.701163,2,speech,"ఇప్పుడూ రాబోయే రోజుల్లో domain knowledge లేకపోతే they can't develop any new solution",NULL,NULL,"Now In the coming days, if they don't have any domain knowledge they can't develop any new solution."
2,6230.701163,6231.221329,1,speech,"Very true",NULL,NULL,"Very true"
3,6231.446146,6258.446265,2,speech,"IT is only tool ఇప్పుడు ఆ mechanical knowledge లేకపోతే mechanical industry లో IT ఏ విధంగా ఉపయోగించేది he cannot write a software, similarly a civil engineer can write a better software using chat GPT or స some other ఆ this thing than regular programmer తరువాత ఈరోజు కొత్త toolsఉ like chat GPT ఇవన్నీ నువ్ ఊరికే audio లో చెప్పేస్తే చాలు నాకు I want for this ఆ స somebody in well in ఆ London లో ఉన్నప్పుడు",000001000000001000010000000000000010011000000000001010000100111101111000,NULL,"IT is only a tool. If there is no mechanical knowledge, then how do you use IT in the mechanical industry? He cannot write software; similarly, a civil engineer can write better software using ChatGPT, or some other thing than a regular programmer. Then today, with new tools like chatGPT, all of you will tell only in audio. I wanted somebody when I was in London."
4,6258.446265,6258.948798,1,overlap,NULL,NULL,NULL,NULL
5,6259.169207,6263.308491,2,speech,"ఒకా ఆ two D animation film పారిగెల్ పరియెల్",01000000,NULL,"Think of a 2D animation film Pariyel"
6,6263.308491,6263.969718,1,speech,hmm,1,NULL,
7,6264.340006,6272.340857,2,speech,"Characters ఏ characters అందలో story అయినా characters అన్ని build చేసేసి characters names ఇచేసేసి తరువాత ఈ ఆ story ఆ బ ఇచ్చేసాడు",11110100000000110110,NULL,"Build all the characters and give the names of the characters and then give the story."
8,6272.340857,6273.244535,1,overlap,NULL,NULL,NULL,NULL
9,6273.244535,6275.426585,2,speech,"ఆ ర story ఆ text లో పంపించేశాడు",1101000,NULL,"He sent story in text"
10,6275.426585,6275.893853,1,speech,హా,NULL,NULL,Yes
11,6275.968792,6281.033794,2,speech,"అది immediate గ మొత్తం అంతా twoD ఆ animation cartoon film తయారయిపెంది",00000010000,NULL,"Then immediately it was turned into 2D animation cartoon film"
12,6281.166039,6281.800817,1,speech,బః,NULL,NULL,Great
13,6282.444412,6288.201499,2,speech,"So మొత్తం programming నువ్ java program గానీ C plus plus ఏదైనా గాని అది తయార్ చేస్తుంది",000100000000000,NULL,"So complete programming, whether it is a Java program, C++, or anything else, will make"
14,6288.201499,6288.730481,1,speech,hmm,1,NULL,
15,6288.831869,6290.533427,2,speech,"So tool నేర్చుకుంటే లాభం లేదు",NULL,NULL,"So there is no benefit in learning the tool"
16,6290.533427,6291.106491,1,speech,hmm,1,NULL,
17,6291.159389,6292.19972,2,speech,"Domain knowledge కావాలి",NULL,NULL,"Need domain knowledge"
18,6292.19972,6292.786009,1,speech,"Right right",01,NULL,Right
19,6292.909438,6297.921542,2,speech,"ఇప్పుడు నీకు agriculture knowledge knowledge లేదనుకో how can you write software for agricultural industry",00001000000000,NULL,"If you don’t have agriculture knowledge,how can you write software for an agricultural industry?"
20,6297.921542,6298.618035,1,speech,hmm,1,NULL,
21,6298.715015,6303.524342,2,speech,"Agriculture agriculture ఎట్లా పనిచేస్తుంది తరువాత ఎట్లా వాళ్ళు ఆ విత్తనాలు ఎట్లా ఎస్తా",10000001000,NULL,"How agriculture works, then how do they plant seeds?"
22,6303.524342,6304.49855,1,overlap,NULL,NULL,NULL,NULL
23,6304.49855,6317.216157,2,speech,"Fertilizer ఎ stage లో నాటుతారు ఎందుకు problem వస్తుంది supply chain issues లో ఏమున్నాయి ఆ domain knowledge ఉంటె he can write a ఆ program or ERP using  chatGPT ఆ this thing ఆ problem chatGPT is a chatGPT రాసే",00000000000001000000010000000111000000,NULL,"Fertilizer is planted in a stage which is a problem with supply chain issues? If there is domain knowledge, he can write a program or ERP using Chat GPT. ChatGPT will write about the problem."
24,6317.216157,6317.62171,1,speech,"Hmm Right",10,NULL,Right
25,6317.62171,6318.71494,2,speech,"కాని problems ఏంటని తెలుసుకొ",NULL,NULL,"But know what the problems are."
26,6318.71494,6319.473147,1,overlap,NULL,NULL,NULL,NULL
27,6319.578943,6335.818689,2,speech,"ఇప్పుడు for example మీరు ఒక hospital కి వెళ్లి డాక్టర్ ని కలిస్తే ఆ నీకు ఆ sir నాకు జ్వరం వస్తుంది headache వస్తుంది ఇవన్నీ చె చెప్తారు అసలైంది ఏదో ఉంటుంది ఆ correct డాక్టర్ అయితే correct know malaria గాని లేకుంటే ఇది typhoid గాని immediate గ తెలుసుంటాడు diagnosis is very important",000000000001110000000100001000010000000100000,NULL,"Now, for a example, if you go to a hospital and meet a doctor,you will say, Sir, I will get a fever, a headache, and all these". If he were a real doctor, he would immediately know if the real thing was malaria or typhoid. Diagnosis is very important."
28,6335.818689,6336.418201,1,speech,hmm,1,NULL,
29,6336.418201,6342.060675,2,speech,"ఒకసారి malaria chikungunya ఏదోకటి క కనుకొని మందులు ఇవ్వడం తే తేలిక compounder కూడ ఇస్తాడు",0000100010000,NULL,"Once malaria or chikungunya is found, giving medication is very easy. Even compounders also give"
30,6342.060675,6342.453004,1,overlap,NULL,NULL,NULL,NULL
31,6342.453004,6342.933496,1,speech,అవును,NULL,NULL,Yes
32,6343.083374,6349.992721,2,speech,"ఇప్పుడు ఇ ఆ IT వాళ్లదంతా compounder జ jobఉ ఓసారి problem identify అయిన తరువాత anybody can provide the technology",011000100000000000,NULL,"Now all those IT people are doing compounder jobs and once the problem is identified,anyone can provide the technology"
33,6349.992721,6350.251079,1,overlap,NULL,NULL,NULL,NULL
34,6350.594917,6357.044089,2,speech,"So దానికి ఆ అసలైన doctor అ diagnosisఉ అవి ఎవరు చెయ్యాలా అసలైన న్యా knowledge ఉన్నవా",00100101000100,NULL,"So for that, the actual doctor who has the knowledge to make the diagnosis should do"
35,6357.044089,6358.798545,1,overlap,NULL,NULL,NULL,NULL
36,6358.798545,6361.549251,2,speech,"పీస్ చదివిన వాళ్ళు they know that ఆ this thing సి",0000001101,NULL,"People who studied,they know that thing"
37,6361.549251,6361.685905,1,overlap,NULL,NULL,NULL,NULL
38,6361.685905,6369.647083,2,speech,"Generally a mechanical engineer knows what is the problem in the mechanical industry, similarly metal melter metallurgical industry he knows what is the problems",000000000000001100000000,NULL,"Generally a mechanical engineer knows what is the problem in the mechanical industry, similarly metallurgical industry he knows what the problems are"
39,6369.647083,6369.841043,1,speech,Right,NULL,NULL,Right
40,6369.898349,6377.189484,2,speech,"ఆ this thing and what అ software so they will tell the chatGPT you write this kind of a thing which will help on all other this",1000010000000000000000000010,NULL,"This thing and what software. So they will tell the chatGPT, you write this kind of a thing which will help in all of this"
41,6377.189484,6377.639118,1,speech,"సి అంతే",10,NULL,"That's it"
42,6377.665567,6377.899201,2,overlap,NULL,NULL,NULL,NULL
43,6377.899201,6383.665104,2,speech,"ఓ future కి ఆ I see that the other domain ఆ Engineering were had to be strengthened",10010000001010000,NULL,"In future, I see that the other domain engineering had to be strengthened."
44,6383.7709,6384.150004,1,speech,hmm,1,NULL,
45,6384.150004,6389.554436,2,speech,"అది కాపోకుండా ఈ innovationఉ creativity లో మన వాళ్ళు చాలా వెనకబడి ఉన్నారు",00100000000,NULL,"Other than that,our people are very backward in innovation and creativity."
46,6389.580885,6390.048153,1,speech,hmm,1,NULL,
47,6390.074602,6405.09328,2,speech,"ఈరోజు ఎందుకు ఇంకా ఇంత startups మనము promote చేస్తున్నాము why we are not able to create google or microsoft kind of startups silicon valley still number one అంటే మనకి ఇది చా చిన్నప్పటి నుంచి మన schoolsఉ colleges అంతా బట్టీలు ప ప పట్",0010000000000000000000000000110000000111,NULL,"Why are we promoting so many startups today? Why are we not able to create a Google or Microsoft kind of startup? Silicon Valley has been number one since childhood. All our schools, colleges are must be a part of that."
48,6405.09328,6405.758916,1,overlap,NULL,NULL,NULL,NULL
49,6405.794181,6417.815296,2,speech,"అప్పుడు మార్పులు తెచుకోవడము తరువాత అది ముగుప్చే చేయడమో వాన్టే చేయడమో ఇట్లొకట్ల mark లు తే తెల్సుకోవడమో తరువాత engineering లో చేరడము engineering అయిపోయిన తరువాత ఏదో ఉద్యగం ఇది వరకు రోజుల్లో జరిగిపెంది అది",0000000111001000000010010000,NULL,"Then, after bring the changes,whether it is to finish or to make the marks, join the engineering. After the engineering, some work has been done in the days until now."
50,6417.815296,6418.326645,1,speech,hmm,1,NULL,
51,6418.454482,6421.963396,2,speech,"నువ్ ఎ degree ది ఉన్న diploma నేను చెప్పన ఒక example Y2K period లో",0100000010000,NULL,"For example, if you have any degree, the diploma I mentioned in the Y2K period"
52,6421.963396,6422.386581,1,speech,అవును,NULL,NULL,Yes
53,6422.41303,6424.440794,2,speech,"BA third class అమ్మాయి కూడా America కి వెళ్లిపోయింది",NULL,NULL,"BA third class girl also went to America"
54,6424.440794,6425.049124,1,speech,"అవును అవును",01,NULL,Yes
55,6425.049124,6426.781539,2,speech,"ఆ diploma and pharmacy వాళ్ళు కూడా America",1000000,NULL,"Diploma and pharmacy people are also from America"
56,6426.781539,6427.090112,1,speech,వెల్లిపేరు,NULL,NULL,Gone
57,6427.090112,6433.759693,2,speech,"ఆ రోజులు ఎల్లిపెనేయ్ ఆ రోజులు లేవు ఇప్పుడు ఇప్పుడు కొత్తగా వచ్చే jobs అట్లగు ఉన్నాయి అంటే very complex jobs",00011101000001001,NULL,"Those days are gone now. The coming new jobs are very complex."
58,6433.759693,6434.288675,1,speech,అవును,NULL,NULL,Yes
59,6434.429736,6442.999244,2,speech,"ఇప్పుడు ఆ quantum computing గాని new computing technology వస్తుంది అందలో one and zero కి మధ్య ప ట ట twelve different different levels ఉంటాయి",01000000000000011100100,NULL,"Now quantum computing or new computing technology is coming, there are twelve different levels between one and zero."
60,6442.999244,6443.528226,1,speech,hmm,1,NULL,
61,6443.528226,6445.088722,2,speech,"Entanglement అని అంటారు",NULL,NULL,"It is called entanglement."
62,6445.088722,6445.406111,1,overlap,NULL,NULL,NULL,NULL
63,6445.406111,6450.814952,2,speech,"ఈ different levels లో వాళ్ళు programming చేసి రాస్తేనే అంటే వాళ్ళు quantum physics గురుంచి తే తెలిసుండాల",100000101000010,NULL,"If they write programming in that different levels means they should know quantum physics"
64,6450.814952,6451.295444,1,speech,hmm,1,NULL,
65,6451.370383,6453.296759,2,speech,"ఈ digital electronics గురుంచి తెలిస్తే లాభం లేదు",1000000,NULL,"There is no benefit of knowledge about digital electronics."
66,6453.490719,6454.006476,1,speech,hmm,1,NULL,
67,6454.006476,6467.856986,2,speech,"So ప పాతది పాత knowledge అంతా తీసి పక్కన పెట్టి కొత్తవి నే నేర్చుకోవాల మన colleges అంతా ఇది చేయకపోతే మటుకు ఆ వాళ్ళు తయారు చేసిన manpower మనకి ఎందుకు ఉప ఉపయోగ పడదు ఇప్పుడు ఈ ఆ AI toolsఉ తెగ వచ్చేస్తున్నాయి",01100000001000000010000001000110000,NULL,"So we have to take out all the old knowledge, keep it aside, and learn new things. If all our colleges didn't do this, then why is the manpower made by them not useful to us? Now these AI tools are coming."
68,6467.936333,6468.359519,1,overlap,NULL,NULL,NULL,NULL
69,6468.359519,6475.346489,2,speech,"ల్లో AI tool ఎవరైనా రాయాలి అంటే ఏంటి వ what is the basis ఏంటి mathematics applied mathematics algorithms రాయాల",100000110000100000,NULL,"In AI tools, anyone who wants to write what the basis applied mathematics they have to write algorithm"
70,6475.346489,6475.765266,1,overlap,NULL,NULL,NULL,NULL
71,6475.765266,6479.309445,2,speech,"కొత్త కొత్త problems you can use chatGPT, chatGPT there is a limitation",100000010000,NULL,"For new problems, you can use ChatGPT, there is a limitation"
72,6479.357935,6479.825202,1,speech,hmm,1,NULL,
73,6479.873692,6497.2243,2,speech,"Again to use chatGPT ప properly you have to write your own algorithms, algorithms రాయాలి అంటే నీకు mathematicsఉ knowledgeఉ statistic knowledgeఉ ఇవన్నీ బా ఉండాల అందుకే నేను ఏ మన schools కానీ colleges కానీ ఎం చెప్తున్నా అంటే back to basics మీరు ఇది ఎం మిగతా ఎం చుప్ చెప్పొద్దు అంది వాళ్ళు అవి అన్ని youtube లో నేర్చుకుంటారు",0000100000000000000000100010000000000001100101100000,NULL,"Again, to use ChatGPT properly, you have to write your own algorithms. If you want to write algorithms, then you must have mathematics knowledge, statistic knowledge, and all these things. That's why I am telling our schools and colleges to get back to the basics. They are learning all that on YouTube."
74,6497.268381,6497.554913,1,speech,hmm,1,NULL,
75,6497.554913,6503.095999,2,speech,"మీరూ physicsఉ mathematicsఉ ఆ chemistry ఈ foundation skills బా నేర్పించండి",0001010000,NULL,"You have to teach Physics, Mathematics, Chemistry and as Foundation skills."
76,6503.144489,6503.501552,1,speech,hmm,1,NULL,
77,6503.501552,6505.996583,2,speech,"అవి వస్తే మిగతావన్నీ YouTube లో ఏకలవ్య education లో వాళ్ళు",0000000001,NULL,"If they come, all the other things are from Eklavya Education on YouTube."
78,6506.128829,6506.450626,1,overlap,NULL,NULL,NULL,NULL
79,6506.450626,6507.349895,2,speech,"కావాలస్తే అవి నేర్చుకుంటారు",NULL,NULL,"They will learn if they want"
80,6507.398385,6507.684917,1,overlap,NULL,NULL,NULL,NULL
81,6507.684917,6521.041711,2,speech,"అసలైనది సరిగా చెప్పుకోకుండా మీరు ఆ వాళ్ళకి ఆ time లో ఆ వాళ్ళకి ERP toolఉ లేకుంటే ఇంకో toolఉ java toolఉ జ ఇట్లాంటివి నె నేర్పిస్తే ద అది ఉపయోగం లేదు అది ఆ that's becoming a immaterial now",000010000110000000101010001100100,NULL,"If you don't tell them the real thing properly, at that time, if you teach them an ERP tool, a Java tool, etc, then it is useless. That's becoming immaterial now."
82,6521.041711,6521.557468,1,speech,"అవును అవును",01,NULL,Yes
83,6521.654448,6524.065724,2,speech,"Particularly ఇది ఈ startup wave రాబోతుంది ఇప్పుడు",0010000,NULL,"Particularly the startup wave is coming now"
84,6524.109806,6524.524175,1,speech,hmm,1,NULL,
85,6524.524175,6526.613654,2,speech,"ఇప్పడు IT services wave ఇన్ని రోజులు నడిచింది",NULL,NULL,"Now The IT service wave ran for so many days"
86,6526.657736,6527.054472,1,speech,hmm,1,NULL,
87,6527.195534,6534.539566,2,speech,"Outsoursing లో గాని రాసింది ఇప్పుడు కొత్త wave which is going to create jobs is only through the ఆ startups",0000000000000000010,NULL,"Posted in Outsourcing. But now the new wave that is going to create jobs is only through startups."
88,6534.636546,6535.020058,1,speech,hmm,1,NULL,
89,6535.020058,6537.766356,2,speech,"ఎందుకంటే start కో every startup has to work in tomorrow's technology",01100000000,NULL,"Because every startup has to work in tomorrow's technology"
90,6537.766356,6538.524564,1,speech,"Right right right",011,NULL,Right
1,6538.524553,6543.135455,2,speech,"Suppose ఇ startupఉ ఈరోజు ఈ technology ఉపయోగిస్తే it tomorrow it's ir irrelevant",010000000010,NULL,"Suppose a startup uses this technology today,it is irrelevant tomorrow"
2,6543.135455,6543.442318,1,speech,అవును,NULL,NULL,Yes
3,6543.48217,6543.800988,2,overlap,NULL,NULL,NULL,NULL
4,6543.800988,6548.168791,2,speech,"నే startup లో ఎవరైనా invest చేయాలి అంటే వీడు ఎలాంటి innovative ఆ idea ఉంది",1000000000100,NULL,"Someone should invest in the  startup, which means that he has an innovative idea"
5,6548.252481,6550.105609,1,overlap,NULL,NULL,NULL,NULL
6,6550.105609,6555.732744,2,speech,"Technology ఉపయోగిస్తున్నాడు ఆ is it going to be relevant tomorrow or day after tomorrow అవన్నీ చూసే వాడు invest చేస్తారు",0010000000000000000,NULL,"He is using technology,it is going to be relevant tomorrow or day after tomorrow. he sees that all and invest"
7,6555.840345,6556.079458,1,speech,అవును,NULL,NULL,Yes
8,6556.155177,6556.410231,2,overlap,NULL,NULL,NULL,NULL
9,6556.410231,6558.821291,2,speech,"Startupఉ they have to create a new manpower",NULL,NULL,"Startup. They have to create a new manpower"
10,6558.821291,6559.391178,1,speech,hmm,1,NULL,
11,6559.462912,6567.066716,2,speech,"ఆ manpower మన దగ్గర లేదనుకోండి ఆ human capital లేదనుకోండి automaticగ వాళ్ళు ఎం చేస్తారు అంటే వేరే country ఇప్పుడంతా ఆ  distance is doesn't matter",10000100000001000100000,NULL,"If we don't have manpower, if we don't have human capital,what will they do automatically in another country? Now, distance doesn't matter."
12,6567.066716,6567.536973,1,speech,అవును,NULL,NULL,Yes
13,6567.648559,6579.396995,2,speech,"ఇక్కడ నుంచి ఆ ఇక్ ఇక్కడ లేకపోతే వాళ్ళు Czechoslovakia గాని లేదంటే Poland గాని అక్కడ resources ఉంటె వాళ్ళ దగరికి వెల్లేసి ఆ okay easy projectఉ ఇంత మా money you develop the whole thing and send it",111100000000000000110001000000000,NULL,"If they don't have it here, either in Czechoslovakia or Poland, if resources are there, go to them, and this is a project. With this much money, you develop the whole thing and send it"
14,6579.464743,6579.915074,1,speech,hmm,1,NULL,
15,6579.915074,6586.327296,2,speech,"అలా చేస్తే ఈ ఇక్కడున్న software startup ఎమో బె benefit అయితే జరుగుతుంది కానీ మన వాళ్ళకి ఉద్యోగాలు రావట్లేదు",0010000101000000,NULL,"If that is done here, the software startup will benefit, but our people will not get jobs."
16,6586.327296,6586.74973,1,speech,అవును,NULL,NULL,Yes
17,6586.901169,6591.998268,2,speech,"So ఉద్యోగాలు రావాలంటే human capital human capital లో reformsఉ at highest scale",000110000000,NULL,"So if we want to get jobs,we need reforms in human capital at the highest scale."
18,6591.998268,6592.500406,1,speech,hmm,1,NULL,
19,6592.532288,6604.65932,2,speech,"ఇప్పుడున్న reforms సరిపోవు అండి school level లో గాని college level లో గాని ఆ fundamental reforms తీసుకొస్తే next ఆ five ten years రాబోయే కాలం లో చాలా tsunami of changes",0000011000001000010000001000,NULL,"The present reforms are not enough, and if those fundamental reforms are brought to the school or college level,there will be a tsunami of changes in the next five to ten years."
20,6604.878507,6605.205295,1,overlap,NULL,NULL,NULL,NULL
21,6605.205295,6613.494558,2,speech,"ఈ tsunamiలు వస్తే ఎ విధంగా అంత మన వాళ్ళు జనాలు కొట్టుకొని పోతారో ఆ tsunami వచ్చే లోపల మనము ఎటూ get prepared tsunami వస్తుంది మనము ఏవి ఎ ఎ చేసి",10000000000100000000000110,NULL,"When the tsunami came, how would our people get swept away? We should get prepared for what we do before the tsunami comes."
22,6613.494558,6613.909021,1,overlap,NULL,NULL,NULL,NULL
23,6613.909021,6623.11887,2,speech,"ఆ మనము highestఉ area కెళ్ళి అక్కడ ఉంటె tsunami నుంచి తప్పించుకోవొచ్చు ఇలాంటివన్నీ మనం తెలుసుకొని జాగ్రత్తపడితే తప్ప లేకుంటే ఒకసారి tsunami వచ్చిన తరువాత ఎం చేయలేము",1000000000000000000100,NULL,"If we go to the highest area and stay there,we can escape from the tsunami unless we know all these things and be careful,otherwise once the tsunami comes, we can't do anything."
24,6623.11887,6624.306467,1,overlap,NULL,NULL,NULL,NULL
25,6624.306467,6625.510004,2,speech,"ఆ tsunami రాబోతుంది",NULL,NULL,"That tsunami is coming."
26,6625.510004,6625.876644,1,speech,hmm,1,NULL,
27,6625.876644,6626.334945,2,overlap,NULL,NULL,NULL,NULL
28,6626.334945,6628.455083,2,speech,"ఈ ఇప్పుడు ఉన్న chat GPT కె ఇంతా power",10000000,NULL,"Now current chat GPT is so powerful"
29,6628.455083,6628.885487,1,overlap,NULL,NULL,NULL,NULL
30,6629.323862,6631.071382,2,speech,"వాళ్ళు they ఊరికే ఉండరు కదా",10000,NULL,"They don't just stay there"
31,6631.071382,6631.440015,1,speech,hmm,1,NULL,
32,6631.440015,6635.65638,2,speech,"ఆ next version next version next versionఉ దాని తరువాత ఏమవుతుందో ఆ nobody knows",1111100000100,NULL,"Nobody knows what will happen after that next version"
33,6635.65638,6636.278075,1,speech,"చెప్పలేము yeah",01,NULL,"Can't say"
34,6636.278075,6640.621967,2,speech,"ఆ తరువాత ఒకసారో quantum computing ఒస్తే అసలు ఒక whole computing the paradigm will change",10100001000000,NULL,"After that, if quantum computing comes to whole computing, the paradigm will change."
35,6640.621967,6641.171928,1,speech,hmm,1,NULL,
36,6641.178306,6650.611623,2,speech,"దానికి are we prepared if ఇండియా is not preparing for that what will happen to the jobs ఇన్ని ఇన్ని millions of people are working in the IT industry",1000000000000000010000000000,NULL,"Are we prepared? If India is not preparing for that, what will happen to the jobs of millions of people working in the IT industry?"
37,6650.680179,6672.823793,2,speech,"If you are not able to prepare them for this new tools and new technologies and new domain knowledge then ఇ ఆ వీళ్లంతా కూడా jobs లేకుండ బయట పడితే కొత్త వాళ్ళకి jobs లేకపోతే మన India లో ఉన్న population density ఆ ఇండియా చే మన బా Pakistan and Bangladesh even Sri Lanka ఈరోజు highly density populated ఆ countries",0000000000000000000011010000000100000010111000000000010,NULL,"If you are not able to prepare them for these new tools, new technologies, and new domain knowledge, then all of these people will leave without jobs. The population density in our country will be the same as in Pakistan and Bangladesh. Even Sri Lanka is a highly densely populated country."
38,6673.01575,6678.278334,2,speech,"ఇక్కడా youth కి నా jobs లేకపోతే they will get into antisocial",00010000000,NULL,"If here the youth don't have jobs,they will get into antisocial."
39,6678.445714,6678.939881,1,overlap,NULL,NULL,NULL,NULL
40,6678.939881,6689.879317,2,speech,"Element they'll be dragged into either cyber hacking చేసే వాళ్ళు [BREATH] కొంతమంది తయారయిపోతారు తరవాత కొంతమంది ఆ దొంగతనాలు చేసి అన్ని పా ఇధావుతారు ఎందుకంటే ఏదో వాళ్ళ పొట్ట పొట్ట కోసం ఏదోకటి",1000000000100001000100001000,NULL,"They'll be dragged into either cyber-hacking or creating people, and then some people will do those thefts and die because something is for their stomach."
41,6689.994889,6690.548834,1,overlap,NULL,NULL,NULL,NULL
42,6690.548834,6700.280748,2,speech,"తెలియాలి కదా ఇన్ని రోజులు ఉద్యోగం లేకుండా ఊగుతూ ఉంటారు ఈరోజు ఏవయ్యింది thanks to IT ఆ either diploma or mechanical fibil civil whatever it is IT was able to observe",0000000000000100001011100000,NULL,"It should be known that they have been without a job for so many days, as happened today. thanks to either diploma or mechanical, civil, and IT was able to observe"
43,6700.308644,6700.703181,1,speech,hmm,1,NULL,
44,6700.703181,6705.070985,2,speech,"Would now there is likely some big changes are coming in the technology",1000100000000,NULL,"Now there is some big changes are coming in the technology."
45,6705.070985,6705.895926,1,speech,"Things are visible right",NULL,NULL,"Things are visible right"
46,6705.895926,6706.461828,2,overlap,NULL,NULL,NULL,NULL
47,6706.461828,6706.740793,1,speech,hmm,1,NULL,
48,6707.131345,6708.350823,2,speech,"ఇప్పుడే visibility ఉంది",NULL,NULL,"Now there is visibility."
49,6708.350823,6708.566025,1,speech,hmm,1,NULL,
50,6708.566025,6713.950061,2,speech,"రాబోయే రోజుల్లో ఏ ఏమవుతుందో ఏ తెలీదు అది అయ్యంత వరకు మనం wait చేస్తే it will be wash out మ్మ్చ్చ",001010000000000001,NULL,"We don't know what will happen in the coming days, if we wait until it happens, it will be washed out."
51,6714.153307,6714.727179,1,speech,hmm,1,NULL,
52,6714.878618,6722.422644,2,speech,"అది కాకముందే మనం మేలుకొని దానికి ఏ ఆ youth కి ఏ విధంగా employment create చెయ్యాలా ఆ ఉద్దెశం తోని ఇండియా startup foundation పెట్టాము",000001101000000000000,NULL,"Before that happens, we should wake up and set up India for startup foundation with the aim of creating employment for the youth."
53,6722.422644,6722.90087,1,speech,"Yeah sir",NULL,NULL,"Yes sir"
54,6722.90087,6728.724421,2,speech,"ఆ ఇండియా startup foundation ద్వారా ourఉ main goal is how can we help the startups in big way",101000000000000000,NULL,"Our main goal is, how can we help to startups foundation in a big way through India"
55,6728.792977,6742.233185,2,speech,"ఆ not only giving funding is only one single element అండి funding తరవాత mentoring చెయ్యాలా ఆ తరవాత వాళ్ళకి business తీసుకొని రావాలా networking opportunities ఇవన్నీ కూడా ఇండియా startup festival ద్వారా last year చేసాము ఈ సంవత్సరం కూడా august",111100000010000100000000000000000000,NULL,"Funding is only one single element; after funding, monitoring should be done, and then we should bring business to them through networking opportunities. So all these things also,last year we did through India Startup Festival,this year also in August"
56,6742.233185,6742.767204,1,overlap,NULL,NULL,NULL,NULL
57,6742.767204,6744.070372,1,speech,"niser కి ఒచ్చాను sir with your permission",NULL,NULL,"I come to Niser sir, with your perrmission"
58,6744.070372,6744.588451,2,overlap,NULL,NULL,NULL,NULL
59,6744.588451,6745.55686,1,speech,"లో I wanted to come to బాన్",1000001,NULL,"I wanted to come to"
60,6745.55686,6745.819885,1,overlap,NULL,NULL,NULL,NULL
61,6745.819885,6747.529545,2,speech,"Please come please come it’s all for you only",110000000,NULL,"Pease come. It’s all for you only."
62,6747.529545,6748.294708,1,speech,"Everyone everyone",01,NULL,Everyone
63,6748.294708,6748.996107,2,overlap,NULL,NULL,NULL,NULL
64,6749.055886,6751.793733,2,speech,"With your your words to come it's a great opportunity",0100000000,NULL,"With your words to come. It's a great opportunity"
65,6751.793733,6752.240078,1,speech,"~t yeah",10,NULL,yes
66,6752.303842,6756.831055,2,speech,"August tenth eleventh twelfthఉ ఇండియా startups ఆ festival బెంగళూర్ లో జరుగుతుంది",00000010000,NULL,"India startup festival held up in Bngalore on 10th, 11th and 12th August."
67,6756.898803,6757.197695,1,overlap,NULL,NULL,NULL,NULL
