startTime,endTime,speaker,contentType,transcript,disfluency1,disfluency2,translation
2920.868312,2921.87809,2,overlap,,,,
2921.87809,2931.64034,4,speech,"पहुचाये, मैं समझता हूं कि वो दो सौ के ऊपर जा सकता है तो शायद ये हो सकता है कि ये sodium भी एक सौ पचास एक सौ साठ  तक पहुँच जाए किसी दिन",10000000000000000000000000000000000,,"I believe that it could exceed 200. So probably it can happen, that this sodium could also reach 150 or 160, someday."
2931.761769,2932.381696,2,overlap,,,,
2932.426433,2935.552029,4,speech,"जब तक पहुंचेगा नहीं ना तब तक उसको acceptability नहीं मिलेगी",,,"It won't get the acceptability until it reaches out."
2935.749752,2942.389999,2,speech,"और और जी जो लोगो ने कहा आपने periodic table की बात करी तो basically Sodium Lithium के सिधा आला वाला है तो",10111110000000000000000,,"And as you talked about the periodic table, basically, Sodium is directly below the Lithium. So"
2942.594511,2954.481767,2,speech,"थोड़ी एक limitation तो रहेगी Lithium जितना dense तो नहीं होगा उनकी एक नीचे तो है ही वो [BABBLE] Lithium से पार पार ये है कुछ applications के लिए हो सकता है की आपकी energy density उतनी",0000000000000000001001000000000001000,,"Definitely some limitations will be there, it will not be as dense as Lithium, because ultimately it is below the Lithium. But in some applications, it may happen that the energy density is as much as"
2954.967483,2958.591179,4,overlap,,,,
2958.591179,2964.975786,4,speech,"Solar plant हो गया जगह पे आपको कुछ नहीं करना है ना एक-एक गड्ढा खोद के वाहा पे battery भर देनी है आपको। वो तो",0011100000010000000000000,,"Solar plant is there, where you don't have to do anything. You just have to dig a pit and load the battery there. That is"
2964.975786,2965.985564,2,overlap,,,,
2965.985564,2981.292005,4,speech,"पडता Size से फर्क नहीं पड़ता तो वहां पे जा सकता है, definitely जा सकता है infact ये batteries की requirement इतनी ज्यादा होने वाली है अगले आठ दस साल में वो तो अलग अलग दूसरी technologies को आना पड़ेगा नहीं तो अकेला Lithium निभा नहीं पायेगा",10000000000000000000000000000000000000000000000,,"If size doesn't matter, it can definitely go there. In fact, the demand for batteries will be so high in the next 8 to 10 years, that different technologies will have to come, or else Lithium alone will not be able to meet the demand."
2981.573209,2990.558952,4,speech,"तो मैं ये नहीं कहूँगा कि Lithium का वर्चस्व कम ज्यादा होने वाला है aa Lithium तो रहेगा ही रहेगा बाकियों को भी साथ में हाथ बटाना होगा तब जाके ये सारा",00000000000000100000000000000000,,"I will not predict whether the dominance of Lithium will increase or decrease. Obviously, Lithium will always be there, and also others will have to collaborate with it. Then all these"
2990.558952,2991.102187,2,overlap,,,,
2991.102187,2991.996927,4,speech,"पूरा हो सकता है",,,"Can be fulfilled."
2992.329259,2993.422119,1,speech,"हाथ ही हाथ बटाना",,,"Please do co-operate"
2993.511593,2996.387543,1,speech,"हां और फिर आगे बढ़ते हैं ये",0100000,,"Yes, so let's move on to the next. This"
2996.464234,3012.307519,1,speech,"जैसा आपने अभी कहा Apoorv mining वगैरह के बारे में तो ये Lithium के बारे में ही पहले तो मुझे geopolitics के बारे में पूछना था लेकिन उसे पहले आप थोड़ा process बताइये ना, manufacturing का process क्या है? Mining से लेके तो ये cell बनने तक",00000000000000000000000000000000000000000010000,,"Apoorv, as you just mentioned about mining, etc. So this is about Lithium only, though I had to ask questions on geopolitics, but before that, first tell a little about the process. What is the manufacturing process of Lithium? From mining to becoming a cell?"
3012.512031,3017.610252,1,speech,"क्या क्या उसमे steps है और उसके बाद हम लोग इसकी geopolitics के ऊपर आ",,,"What are the steps involved in it? And then, we will come into its geopolitics."
3017.861296,3022.891012,4,speech,"तो अ अच्छा so Lithium जल्दी जल्दी बताता हूं कि Lithium में क्या है की जो mine में मिलता है।",11111000000111100000,,"Let me quickly tell you that the Lithium, which is found in mines,"
3023.050787,3035.219247,4,speech,"aa दो तरीके से मिलता है या तो Lithium पत्थर में होता हैं जो mine में जाता हैं या फिर Lithium brine होते हैं कि वो क्या है Lithium के salt होते हैं जो पानी  में अ मिलते हैं।",1000000000000000000000000000000000000100,,"It is obtained in two ways, either Lithium is in the rocks of mines or there is Lithium-brine, which contains Lithium salts that dissolve in water."
3035.679399,3044.722662,4,speech,"तो ये brines जो होते हैं अलग अलग concentration के होती है तो ज्यादा concentration के naturally वो हमको ज्यादा अच्छी है क्यूंकि वहाँ से extraction आसानी से हो सकता है",0000000000000000001000000000000,,"So these brines are in different concentrations. So, the one with a higher concentration is naturally better because extraction can be done easily from there."
3045.131686,3058.274773,4,speech,"और अ जो ये पत्थर से आता है उससे extraction थोड़ा मुश्किल होता है क्यूंकि ज्यादा material process करना है अ काफी सारा उसको mechanically process करना है chemically process करना है तब जाके आता है तो",0100000000000000000010000000000000000,,"And the extraction can be difficult for those that come from stones. Because there is a need to process a significant amount of material, a lot of which requires mechanical and chemical processing, only then will it become usable. So"
3058.399398,3063.531369,4,speech,"हर एक Lithium source की जो कीमत है वो अलग अलग है cost जो है वो अलग अलग है",0000000000000000100,,"The price of each Lithium source varies, as does the cost."
3063.790205,3070.510339,4,speech,"और Lithium की जो price जो चल रही है market मे वो decide करेगी की कहां से आ सकता है कहां से नही आ सकता है",00000100000000000000000000,,"And the current market price of Lithium will decide where it can come from and where it cannot."
3070.606204,3075.782913,1,speech,"बिल्कुल जैसे petrol का फ price ज्यादा होगा तो fracking या economical हो जाता है",000010000010000,,"Obviously. Like, if the price of petrol becomes high, then the 'Fracking' becomes economical."
3075.782913,3077.141,4,overlap,,,,
3077.141,3092.105522,4,speech,"तो even petrol में अगर देखें तो अ अगर हम अ Russia की oil अ drilling cost और U.S की oil drilling cost देखें और middle east से compare करें तो middle east की जो drilling cost है जो oil निकालने की cost है वो इतनी कम है कि उनको naturally बहुत ज्यादा",10001111001000100000000000000011111111111111000000000,,"Even for petrol, if we compare the 'oil drilling cost' of Russia and the U.S.  with that of the Middle East, then the drilling costs of the Middle East are so lower that their profit is naturally higher."
3092.105522,3092.477237,2,overlap,,,,
3092.581652,3107.916852,4,speech,"जाता हैं बाकियों को उतना नही मिल पाता है तो वो ही वाला क़िस्सा Lithium के साथ भी है, geopolitics की बात करें तो एक अ South America मे Lithium Triangle कहलाता है। Argentina, Bolivia, Chile जहां पे कि ये Lithium जो है brine form मे मिलता है",110000000001000000000000010000000000000000000000,,"Others don't get that much. So the same applies to the Lithium well. If we talk about geopolitics, there is a Lithium triangle in South America, comprising Argentina, Bolivia, and Chile, where lithium is found in 'brine' form."
3108.162905,3108.885088,2,overlap,,,,
3108.885088,3113.707096,4,speech,"Australia में मिलता है in the form of mineral जो",,,"It is found in the form of mineral in Australia. Which"
3113.707096,3115.151462,2,overlap,,,,
3115.733043,3126.840597,4,speech,"तो वहां पे [BABBLE] Lithium processing बिल्कुल अलग है, South America की Lithium processing बिल्कुल अलग है, China में भी Lithium processing जो है वो it is from अ the mineral the rock not the brine",000100000000000000000000000010000000,,"So,the Lithium processing is different there. The Lithium processing in South America is totally different. In China also, the Lithium processing is done from the mineral or rock, not the brine."
3127.236839,3127.885526,2,overlap,,,,
3128.179512,3144.144225,4,speech,"जात, अभी तक अगर देखें तो यही main पांच अ sources थे Lithium के मगर जैसा कि हम हमने तेल के साथ भी देखा है और आप उन्नीस सौ नब्बे से लेके अब तक देखेंगे तो हमने नाइन टीज में बचपन में बहुत सुना था कि भाई तेल खतम होने बाला है, तेल खतम होने बाला है, तेल तो अभी खतम ही हो जायेगा",1000000001000000010000000100000000000000000000100000111110000000,,"Till now, if we look, then these were the 5 primary sources of Lithium. But as we have witnessed with oil also, that if you observe from 1990 to now, then in the 90s, we often heard that "oil is about to run out,"  "oil is going to run out right now," etc."
3144.153811,3144.633136,1,speech,हां,,,Yes.
3144.812084,3145.303333,4,speech,"ठीक है",,,Okay?
3145.355319,3145.598177,1,hmm,,,,
3145.598177,3157.696337,4,speech,"अगर आप अगर देखोगे की Lithium अ अ ये तेल का reserve कितना था, तब कितना था और हर पाँच साल मैं देखते जाईए की तेल का reserve कितना था तो आप चौक जाएंगे कि ये तेल की जो total reserve हैं ना वो कम नही हो रहे हैं  वो बढते जा रहे हैं",1000011100001100000000000000000000000000000000000000000,,"If you look over the number of oil reserves that were there in the past and check every 5 years to see how that number has changed, then you will be surprised to find that the total oil reserves are not decreasing but actually increasing."
3157.830548,3158.750851,1,overlap,,,,
3158.80837,3159.640798,4,speech,"क्युंकी क्या होता हैं",,,"Because what happens"
3159.640798,3160.067397,1,overlap,,,,
3160.067397,3164.269478,4,speech,"क्युंकी जब जरुरत पड़ती है तब लोग ढूंढ़ना शुरु करते हैं और आप जितना",,,"Because when there is a need, people start searching and as much as you"
3164.269478,3165.052376,2,overlap,,,,
3165.074744,3178.102794,1,speech,"पिछले episode में ही पिछले ही episode में हमने वो ultimate resource नाम की किताब के उपर discussion किया था उसमें यही predict किया था Julian Simon ने नब्बे के [LAUGH] दसक पे की ऎसे कोई भी संसाधन खतम नहीं हो जाता",111100000000000000000000000000100000000000,,"Already in the previous episode, we talked about the book "The Ultimate Resource," where Julian Simon predicted in the decade of 90, that no resource gets exhausted that way."
3178.20505,3182.602057,1,speech,"तो संसाधन की कीमत बढती है तो हम लोग तरीके ढूंढ़ लेते हैं उस तक पहुँचने के",,,"So, when the price of a resource increases, we find ways to reach it."
3182.665967,3185.92218,4,speech,"नही अ अ हम हम ढूंढ़ना शुरू करते हैं ना कि अरे eh",0111000000111,,"No, we start looking for it, don't we?"
3185.92218,3188.325195,1,overlap,,,,
3188.325195,3195.447963,4,speech,"की हमने सिर्फ ये पाँच छह शआ देशों में lithium मिला है तो इसका मतलब ये नही है ना कि बाकी जगह पे Lithium नही है ।",000000100000000000100000000,,"Just because Lithium has been found in only 5 or 6 countries, it does not imply that Lithium is unavailable in other places."
3195.767513,3197.505864,1,overlap,,,,
3197.505864,3206.689729,4,speech,"भाईया हमको आजतक पक्का पता नही, ठीक है? जैसे पिछले दो महीने में ये हुआ है ना कि एक तो अ  Jammu में Reasi के पास",000000000000000000111000000,,"Brother, we still don't know exactly, okay? Like, it happened in past 2 months, near Reasi in Jammu, that"
3206.747248,3209.099135,1,overlap,,,,
3209.099135,3221.740529,4,speech,"News आई थी ठीक है उसके बाद एक हफ्ते भर में अ अ Iran में news आई थी हमारी तो शायेद five point eight lakh अ अ tonnes का reserve के कहा था Iran का तो था eight point six lakh tonne",000000000001100000000000011000100000000000,,"The news had come, okay? After that, a news had come within a week, from Iran. Our reserves were reported to be 5.8 lakh tonnes, while Iran's reserves were of 8.6 lakh tonnes."
3222.17538,3222.986774,2,overlap,,,,
3222.986774,3229.901834,4,speech,"सोचिए की एकदम से आप अ चौदा lakh tonne आपने अ अ Lithium reserve दुनिया का बढा दिया और ये",00001100001100000000,,"Imagine that suddenly you have increased the world's Lithium reserve by 14 lakh metric tonnes. And this"
3229.901834,3230.598453,1,overlap,,,,
3230.64319,3238.785322,4,speech,"बाकी जगहों पे अभी तक सारा मिला नही जैसे Afghanistan में लोग expect करते हैं कि बहुत ज्यादा re Lithium reserve है मतलब दुनिया का सबसे ज्यादा Lithium reserve वहां पे हो सकता है",0000000000000000001000000000000000,,"In other regions, it has not been discovered yet. Like, people expect that there are much more Lithium reserves in Afghanistan, suggesting that the world's largest Lithium reserve could be located there."
3238.881187,3244.47331,4,speech,"मगर वहां पे political condition ऐसा है कि आप जाके survey करके confirm नही कर सकते, ठीक है?",,,"But there, the political condition is such that you cannot go there and confirm after doing a survey, okay?"
3244.47331,3244.623898,1,overlap,,,,
3244.623898,3252.136117,4,speech,"अच्छा politically भी बहुत सारी चीजें बदल रही हैं (()) कुछ महीनों में हुआ है बहुत बहुत changes आये हैं इसमें आप",0000000001000111000000,,"Well, there lot of things are changing politically. There has been a lot of changes in it, in few months. You"
3252.206418,3253.682738,1,overlap,,,,
3253.682738,3264.829991,1,speech,"aa Apoorv uu geopolitics में जाने से पहले तो आप वो complete कीजिए आप बोल रहे थे processing, तो brine की processing कैसी होती है aa mineral की कैसी होती है और वो वो process कैसे है",1010000000000000000000000100000001000,,"Before delving into geopolitics, Apoorv, you complete what you mentioned about the processing of brine. So, how is the processing of brine and minerals done?"
3265.045933,3273.258366,4,speech,"तो brine में क्या है कि brine से आप पहले तो ये salt निकालते हो ठीक है अ अ concentrate करते हो और उस्से",000000000000000001100000,,"So, what is there in the brine is that you first extract the salt from the brine and concentrate it, okay? And from that"
3273.328667,3275.578298,2,overlap,,,,
3275.578298,3286.209724,4,speech,"की Lithium Carbonate निकलता है मगर उसमे purify करना पड़ता है क्युकी Lithium के साथ साथ ना brine में और भी चीजे होती है, Calcium आ जाता हैं, Magnesium आ जाता है, और उन सबको अलग करना पड़ता है तो",1000000000000001100000000000000000000000,,"Lithium Carbonate is extracted. But it requires purification because there are other elements present with the Lithium in the brine, such as Calcium and Magnesium comes into it, and they all have to be separated. So"
3286.369499,3291.475906,4,speech,"Chemical processing होती है जिससे की finally आपका Lithium Carbonate निकलता है वो Lithium refining कहलाता है",,,"Chemical processing is done, through which Lithium Carbonate is extracted, that is called as 'Lithium refining'."
3291.584553,3291.82102,2,hmm,,,,
3291.82102,3300.43289,4,speech,"दूसरी तरफ है कि जो process करते है उस पे या तो Lithium Carbonate या तो Lithium Hydroxide निकलता है तो again it is part of the Lithium refining process [NOISE]",0000000000000000000000000000001,,"On the other hand, either Lithium Carbonate or Lithium Hydroxide  is extracted from the process we do. So again, it is part of the Lithium refining process."
3300.554319,3314.531432,4,speech,"तो Lithium refining होने के बाद उससे आपके जो Lithium compounds है वो बनाया जाते हैं, की जैसे आपका Cathode हैं, NMC हैं, LFT हैं सारे जो compounds है वो उस Lithium Carbonate से या Lithium Hydroxide से बनाया जाते है।",00000001100110000000000000000000000000000,,"So after Lithium gets refined, Lithium compounds are made out of it that like your Cathode, NMC,  LFT all the compounds are made out of Lithium Carbonate or Lithium Hydroxide."
3314.659252,3315.357469,2,overlap,,,,
3315.357469,3332.023594,4,speech,"तो material बन ने के बाद वो आता है cell manufacturer के पास जैसे कि अगर हम cell manufacturing शुरू करे तो हमारे पास वो material form मे आयेगा, या फिर electrolyte में Lithium जाता है तो वो एक Lithium का compound बनेगा, उससे कोई electrolyte बनाके फिर वो aa cell manufacturer के पास आयेगा ।",00000000000000000000000000000000000000000000000001000000,,"After the materials are manufactured, it comes to the cell manufacturer. like if we start cell manufacturing, it will come to us in material form, or if lithium goes into electrolyte, it will become a compound of lithium, someone will make electrolyte from it, and then it will go to the cell manufacturers."
3332.240888,3339.711965,4,speech,"तो cell manufacturing में इन सब materials की assembly होती हैं एक तरह से, बस वो एकदम microscale पे assembly हो रही हैं यहाँ [NOISE] पे।",00000000000000000000000010,,"So in cell manufacturing, all these materials are assembled in a way, these are just being assembled on a microscale here."
3340.089034,3354.283441,4,speech,"Cell बनता हैं फिर cell आगे आपके chain में जायेगा जो battery बना रह हैं या फिर aa vehicle manufacturer आज कल खुदही काई सारे होते हैं जो battery बनाते है तो उनके पास चला जाता है और then it goes into the final aaa product तो chain तो यहाँ पे है।",0000000000000000010000000000000000000000000010000000,,"Cell is made, then further cells will get into your chain, who are making batteries, or now a days there are some vehicle manufacturers who make batteries themselves, so it gets to them, and then it goes into the final product, so the chain is here."
3354.366524,3358.592571,4,speech,"तो अभी इसमें दो तीन है ना तो पहले तो Lithium निकाल कौन रह हैं? कहाँ से mining",,,"So now there are two three in it, first of all who are mining the Lithium? Mining from where"
3358.592571,3358.966445,2,overlap,,,,
3358.966445,3370.666765,4,speech,"हो रही हैं extraction कहां पे हो रहा है, [NOISE] फिर आता हैं आपका refining वो कहां पे हो रहा है वो कौन कर सकता है, ठीक हैं और फिर बाद मे आता है की उसको convert कैसे करना है usable aa compound",0000000001000000000000000000000000000000010,,"Is being done, where is the extraction being done, then comes your refining, where that is being done or who could be behind it, ok, and later how to convert it, usable compound."
3370.887254,3373.600233,4,speech,"तो ये तीन बड़े aa important aa",0000101,,"So these are three big important."
3373.715271,3390.654611,1,speech,"Hmm तो इस इसीसे मेरा जुड़ा हुआ geopolitics वाला question हैं कि अब देखिए petrol पे हम लोग बोलते हैं भारत dependent है import के लिए area के लिए लेकिन जो भी है petrol इतने देशो में हैं अब क्युकी aaa जैसे आप बोल रहे थे काई देशो ने ढूँढ लिया",101000000000000000000000000000000000000010000000000,,"So regarding this is my geopolitical question, now look we say that India is dependent on petrol for import, for area, whatever petrol is available in many countries, Now as you were saying many countries have found it."
3390.721717,3397.978695,1,speech,"तो geopolitically हमारे पास atleast hedge हैं मतलब अगर Saudi Arabia में कुछ हो गेया हम लोग Russia से ले लेंगे, Russia में कुछ हुआ और",,,"So geopolitically atleast we have hedge, like if something happens in Saudi Arabia we will take from Russia, something happens in Russia and"
3398.119297,3407.4182,1,speech,"किमत बाढ़ जाएगी लेकिन manage कर लेंगे, लेकिन अब Lithium की बात करे अब जैसे बोला आपने पाँच देशो में की ये Australia तो दोस्त हैं कई लोग है तो मिल जाएगा",,,"The price will increase but will be managed, but now for lithium, as you said Australia is friend, many are there, so it will be managed."
3407.48211,3416.180258,1,speech,"लेकिन processing ज्यादातर Chinese companies कर रहीं हैं हेना और Australia में भी companies are owned by Chinese people जो process कर रही है इसमें",,,"But processing is mostly being done by Chinese companies, isn't it? And in Australia the companies are owned by Chinese people too who are processing in this."
3416.180258,3430.641489,1,speech,"तो आपको नही लगता मतलब Lithium की processing अगर हम लोग नही ढूँढ पाए तो actually हम लोग geopolitically और adverse situation मे जा रहें है, तो एक तो ये aa आप इससे agree करते है कि नही आप इसमें जानना चाहूंगा दूसरा",0000100000000000000000000000001000000000000,,"So you don't think that if we are unable to find the processing of lithium, then actually geopolitically we are getting into a more adverse situation, so firstly, I would like to know if you agree with this or not, and secondly,"
3430.641489,3443.642377,1,speech,"ऐसा क्यू है कि processing China ही कर पा रहा हैं एसी कुछ specific चीज़ है क्या इसमे की बस यही बात है कि इसकी aa मतलब demand वगेराह अगर होगी तो हम लोग भारत में भी इसकी processing कर सकते हैं तो इ इसके ऊपर बताइये",00000000000000000000000001100000000000000001000,,"Why is it like that only China is able to process are there any specific things, where it is like if it has demand then we will be able to do it's processing in India too, so tell about this."
3443.738242,3457.55558,4,speech,"तो पहला वाला तो मैं agree नही करता हूँ और उसका कारण दूसरे मे हैं कि अगर China मे ऐसा क्या हैं जो आज की तारीख़ में अस्सी नबे प्रतिसत Lithium वहा पे refine Lithium refining वहा पे हो रही हैं ऐसा क्या है China में",0000000000000000000000000000001111000000000000,,"So I don't agree with the first thing and it's cause is in the second, what is in China that 80% - 90% of lithium refining is being done there, what is there in China."
3457.638663,3469.685695,4,speech,"तो उनके पास vision थी कि ये Lithium बहोत important होने वाला है ये industry पूरी हमारे पास आनी चाहिये ये vision Chinese था, बाकी हमारे यहां पे किसी ने ध्यान नही दिया लोग, बाकी किसी ने ध्यान नही दिया",0000000000000000000000000000000001111111,,"So they had a vision that this lithium is going to be so important, and this whole industry needs to come to us. This vision is Chinese, rest of that, no one has taken an interest in us."
3469.813515,3485.266948,4,speech,"जहाँ तक आप Lithium mining की भी बात करो तो आप देखोगे की जो बड़े बड़े aa mining installations है उनको a Chinese ownership में हैं ठीक है तो वो बात भी वही है vision की बात है कि भई हमारा control होना चाहिये ठीक हैं",0000000000000000100001000000000000000000000000,,"As far as you talk about lithium mining, you will find that the huge mining installations have Chinese ownership, ok? So that is the same thing that it is about vision—that, brother, it should be under our control, ok?"
3485.356422,3492.226745,4,speech,"तो इसी लिए आज की तारीख में अगर Lithium supply chain देखें तो it is Chinese control to a very large distance मगर",,,"So in today's date, if we take a look at the lithium supply chain, then it is under Chinese control to a very large distance, but"
3492.571859,3494.904574,1,speech,"तो उससे तो आप agree कर गये ना मेरे point से",,,"So you agreed with that right? With my point."
3494.904574,3497.524883,4,overlap,,,,
3497.63353,3501.915499,4,speech,"नहीं नहीं नहीं तो aa ये आज की तारीख मे है अगर ये stable",11001000000000,,"No, it is on today's date, if it stables"
3501.915499,3503.78167,1,overlap,,,,
3503.788061,3508.210632,4,speech,"elibrium पहुँच चुका होता market का तो मैं agree करता but",,,"If the market had reached to elibrium then I would have agreed."
3508.280793,3509.140522,1,overlap,,,,
3509.140522,3513.007076,3,speech,"आप कह रहे है ऐसे कोई constraint नही हैं कि भारत या दूसरे देश",,,"You are saying there is no such constraint in India or any other country"
3513.007076,3513.435273,4,overlap,,,,
3513.435273,3513.997681,3,speech,"Same चीज़",,,"Same thing."
3513.997681,3514.639976,4,overlap,,,,
3514.639976,3518.973073,4,speech,"अच्छा, हम जो है अभी demand करके शुरूवात पे हैं",0011000000,,"Ok, now we are starting by demand."
3519.203149,3520.126648,3,overlap,,,,
3520.126648,3536.605837,4,speech,"जो है इससे बिस पच्चीस गुना बढ़नी है, तो बिस पच्चीस गुना बढ़नी है इसका मतलब ये भी होता है ना कि नई set ups जो है आपकी, mining की हो, refining की हो, जो नई fa fa facilities डालनी है नई factory या डालनी हैं नई mines डालनी हैं",00000000111111000000000000000000000011000000000000,,"It is to be increased by 20–25 times from what it is, which means that the new setups you have, for mining, refining, new facilities to be built, new factories to be built, new mines to be built."
3536.823131,3551.599119,4,speech,"वो भी तो उतनी ज्यादा चाहिये तभी जाके वो supply आएगी demand के लिये, तो अब बात ये है कि अगर बिस पच्चीस गुना की बात करे तो उसमें से हमको कितना चाहिये क्या हम उतने resources control कर सकते हैं क्या, बात यहाँ पे आती है ।",,,"That is also needed the same and then the supply will come for the demand, now the thing is that how much do we need from the 20-25 times, can we control that much resources, that discussion comes to here."
3551.771676,3566.176985,4,speech,"जैसे अभी Lithium का source तो हमारे पास चलों मिल गेया, तब किसीको जाके वो निकलना होगा, किसीको वो refine करना होगा, क्या वो India में हो सकता हैं? क्या technically it is possible? ऐसी कोई limitation नही है की India में नही हो सकता",000000001000000000000000000000000000000000000,,"Like now we have found the source of lithium, now some one has to mine it, some one has to refine it, can that be done in India? Is it technically possible? There is no limitation that it can not be done in India."
3566.362324,3571.117227,1,speech,"इसमे ऐसे Jet engine type की कोई चीज़ नही है जिसकी gun देशो के पास होगी",,,"It has nothing like Jet engines that only counties will have it's gun."
3571.20031,3572.075877,4,overlap,,,,
3572.075877,3575.002954,4,speech,"aa ये तो chemical process है ना [NOISE] तो",100000010,,"It is chemical process, isn't it? So"
3575.002954,3577.776647,2,overlap,,,,
3577.776647,3590.40526,4,speech,"इन लोगो को ले आईये आपको aaa kn knowledge base चाहिए तो लोगो को लाना होगा, दुनिया भर से लेके आओ लोगो को उसकी processing कैसी होती है सिखो और उसको आगे बढ़ा लेते है  ऐसा नही है की वो नही हो [NOISE] सकता",000000110000000000000000000000000000000000010,,"Bring people, if you need knowledge base then you would need to bring people, around the world bring people and learn how it's being processed, and take it further, it is not like that it is impossible."
3590.443606,3602.228606,4,speech,"Cell के बारे में भी तो हमको वही करना है ना cell manufacturing कैसे करेंगे उसकी भी तो know how हम मतलब बीस साल पहले पीछे थे मगर वो भी तो हम aa आगे बड़के करेंगे ना तो ऐसे ही होगा",00000110000000011111010010000000100000000,,"We have to do the same for cell right, how to do cell manufacturing, in that we were much behind 20 years ago, and we will do the same thing after getting front of, so it is like that"
3602.337253,3609.622991,4,speech,"लोग ले आओ आपको knowledge मिल जाएगी knowledge की ही अगर एक challenge है बाकी तो challenge है नहीं पैसों की challenge नहीं है ठीक है",,,"If the only challenge is knowledge, then bring people, and you will get the knowledge. Otherwise, there is, as such, no challenge, such as the challenge of money, okay?"
3609.699683,3618.717381,4,speech,"हाँ मतलब अब इसपे शायद aa लोग politically बहुत बहस कर सकते है कि ये काम कौन करेगा और कौन नहीं करेगा कौनसी company का नाम आएगा या नहीं आएगा",0100010000000000000000000000000,,"Yeah, people probably may have many debates on this politically, that who will do this job and who will not, and which company's name will come or not."
3618.787682,3625.741088,4,speech,"ठीक है मगर ये as a project India मे तो हो सकता है आपकी जो supply chain की limitation है वो तो solve हो जायेगी",,,"Okay, but it can be done as a project in India. The limitation of your supply chains, will be solved."
3625.913645,3632.502765,1,speech,"तो मतलब जो Reasi में जो news आई discovery कि तो वो सच्च में बड़ी बात है",01100000000000000,,"So, the news of the discovery in Reasi is really a big thing."
3632.617803,3636.970072,4,speech,"Reasi मे जितना उन्होंने news मे कहा है की इतना Lithium",,,"As much as they have said in the news in Reasi, so much Lithium"
3636.970072,3637.91594,1,overlap,,,,
3638.069324,3641.539636,4,speech,"अगर उतना Lithium सच में है तो हमे",,,"If that much of Lithium is actually there, then we"
3641.549222,3641.755357,1,hmm,,,,
3642.07648,3653.577081,4,speech,"कभी भी import नहीं करना पड़े क्योंकि एक एक बात ये है कि आप समझिए कि हमको पंद्रह से बीस साल तक का production देखना है उसके बाद जितना Lithium होगा ना वो recycling पे आ जाएगा",0000000100001000000000000000000100000,,"We will have no need to import. Because one thing you understand is that we have to worry about only the production for 15 to 20 years, after that, the rest of the Lithium will come from recycling."
3653.746442,3654.248826,1,hmm,,,,
3654.473284,3655.657351,3,overlap,,,,
3655.657351,3662.195342,4,speech,"तो उस उतने के लिए वहा बहुत ज्यादा Lithium है उससे ज़्यादा की आवश्यकता नहीं है same goes with",0100000000000000000,,"So for that, a sufficient amount of Lithium is there, not more than that is required. The same goes with"
3662.195342,3663.316962,1,overlap,,,,
3663.390459,3669.711156,4,speech,"अभी दूसरा किस्सा ये है ना जो आप Chinese supply chain की बात कर रहे थे आप कितना control कर सकते हो ठीक है",,,"Now the second thing you were talking about is the Chinese supply chain. How much can you control? Okay."
3669.755893,3670.094616,1,overlap,,,,
3670.094616,3677.156669,4,speech,"नई नई suppliers मिलते जायेंगे मिलते जायेंगे तो आप सारा तो control नहीं कर सकते ना कहीं पे तो आपकी भी एक upper limit आ जायेगी क्योंकि",100001100000000000000000000,,"You will be getting new suppliers continuously. So, you cannot control the whole thing. At some point, your limit will also come, because"
3677.156669,3677.942762,1,overlap,,,,
3677.942762,3688.133208,4,speech,"जो करना चाहते है वो भी आएंगे उसमें, तो finally जाके वो ऐसा नहीं है कि आज की तारिक में अगर ninety percent उनके control मे है तो हमशा ही रहेगा ऐसा नहीं हो",0000000000100000000000000000000111,,"No matter what they aim to achieve, they will also encounter obstacles. Therefore, it is not certain that if they currently control 90%, it will always remain that way."
3688.481518,3698.336437,3,speech,"तो aa Apoorv आपको aa इस aa battery की दुनिया में फिर भविष्य क्या दिखाये दे रहा है क्या हम expect कर सकते है कि और नई चीज़े क्या आएगी",010010100000000000000000000000,,"So, Apoorv, what do you see in the future of this world of batteries? What can we expect about the upcoming new things?"
3698.384369,3711.594563,4,speech,"Ah! Interesting, तो technology के अगर हम aa पूरा इतिहास देख ले ना तो जब भी कोई नई चीज आती है और कोई नई development होती है तो उस से कई सारे दरवाजे खुलते हैं ठीक है",1000000100000000000000000000000000000,,"Interesting! So, if we look at the entire history of technologies, then whenever any new technology comes and any new development takes place, then so many doors get opened, okay?"
3711.741555,3723.587271,4,speech,"की जब electronics की बात करे microchips की बात करे तो जब बने थे जब बनने शुरू हुए थे तो शायद लोगो ने सोचा भी नहीं होगा कि आज जो हम देख रहे हैं वो क्या क्या हो रहा है ठीक है",000000000001110000000000000000000000000000,,"That if we talk about electronics and microchips, then when their manufacturing had started, then probably the people had not even thought about what we see happening now. Right ?"
3723.884452,3735.701408,4,speech,"मतलब हम जब school मे थे तब हमने computer सिर्फ बड़े ही देखे थे उसमें monitor इतने बड़े बड़े होते थे वो बड़े डब्बे से होते थे हमने कभी ये नहीं सोचा था ना कि जेब मे monitor लेके घूमेंगे",1000000000000000000111100000000001000000,,"When we were in school, we only saw big computers. The monitors were like giant boxes. We had not even thought that we would carry monitors in our pockets."
3735.973025,3736.353289,1,hmm,,,,
